klm;woj;trb;zut;d21;d32;d345;d347;d348;d36;d38;d61;d63;los;dochg;wydg
4;24;1;1;2;1;1;1;2;40;2;3;4;2;2000,00;2340,52
4;24;1;5;2;1;1;1;1;54;3;2;4;2;2140,00;2424,55
4;24;12;7;2;1;1;1;1;27;1;5;1;2;945,97;509,98
4;24;2;1;2;1;1;1;1;29;1;3;3;3;1609,42;1385,44
4;24;1;1;2;1;1;1;1;39;2;2;5;2;4142,08;3189,40
4;24;1;7;2;1;1;1;2;39;2;4;2;2;732,32;573,14
4;24;4;1;2;1;1;1;2;38;2;4;2;5;2687,48;2265,95
4;24;11;6;2;1;1;2;2;38;2;3;3;1;1002,80;1164,17
4;24;3;1;2;1;1;1;2;38;2;5;1;4;600,00;938,63
4;24;2;1;2;1;1;1;1;48;3;4;3;3;1336,00;1196,98
4;24;11;5;2;1;1;1;1;38;2;3;3;1;1169,90;1212,36
4;24;1;5;2;1;1;1;1;49;3;3;3;2;1600,00;1153,65
4;24;3;1;2;1;1;1;1;38;2;3;3;4;3017,19;3422,80
4;24;11;1;2;1;1;1;2;58;2;3;3;1;1500,00;1374,81
4;24;1;1;2;1;1;1;1;23;1;2;4;2;3800,00;4449,59
4;24;11;5;2;1;1;1;1;50;3;3;3;1;1036,82;917,10
4;24;12;5;2;1;1;1;1;49;3;2;4;3;2355,39;2314,92
4;24;1;1;2;1;1;2;1;50;3;3;2;2;1856,33;1003,99
4;24;1;2;1;3;2;2;1;100;3;3;2;2;958,10;811,15
4;24;1;5;2;3;2;2;1;120;6;3;3;2;1884,91;3112,25
4;24;2;7;2;2;1;2;2;40;2;4;1;3;1117,83;918,17
4;24;2;1;2;1;1;2;2;48;3;3;2;3;1548,50;1948,21
4;24;12;6;2;3;2;3;2;17;1;5;1;;;
4;24;1;5;1;3;2;2;1;175;7;3;3;2;1397,78;1097,99
4;24;8;1;2;3;3;2;1;105;3;4;1;4;929,00;1113,20
4;24;2;1;2;3;1;2;1;80;6;3;4;3;2127,00;6365,36
4;24;8;1;2;3;2;2;1;100;5;2;4;6;3820,70;2015,45
4;24;3;1;2;1;1;2;2;67;2;3;3;4;1670,00;1132,47
4;24;11;6;2;3;2;3;1;50;3;3;3;1;969,00;520,70
4;24;4;5;2;3;3;2;1;100;6;3;3;5;1897,62;1089,22
4;24;1;7;2;3;2;2;2;180;6;4;1;2;1380,90;1323,16
4;24;1;6;2;3;2;2;1;50;2;4;2;2;1360,60;1865,25
4;24;12;5;2;1;1;2;1;72;3;3;3;4;2386,10;2642,50
4;24;12;6;2;3;2;2;1;150;5;2;4;6;6886,86;4123,35
4;24;12;5;1;3;2;2;1;121;9;3;2;7;4544,70;3844,31
4;24;8;4;2;3;1;2;1;200;6;3;1;4;10700,00;9082,85
4;24;12;5;2;3;2;2;1;200;5;3;3;6;3860,32;2760,73
4;24;1;7;2;3;1;2;1;240;6;2;4;2;2887,00;1345,30
4;24;12;1;2;3;1;2;1;100;5;3;2;3;2715,20;1437,13
4;24;2;1;1;3;2;2;1;100;4;3;5;3;6765,20;4226,97
4;24;11;5;2;3;1;1;1;100;3;2;4;1;1361,00;1725,75
4;24;11;5;2;1;1;1;1;48;3;4;2;1;807,15;681,37
4;24;11;5;2;1;1;1;1;48;3;3;3;1;954,40;832,75
4;24;1;5;1;1;3;1;1;68;3;2;4;2;2837,23;2604,12
4;24;1;1;2;1;1;1;1;38;2;3;4;2;1540,57;1582,09
4;24;11;1;2;1;1;1;1;47;2;3;2;1;750,00;833,76
4;24;2;1;2;1;1;1;1;74;4;3;3;3;2793,00;2130,40
4;24;3;1;2;1;1;1;1;43;2;4;1;4;1751,52;1453,89
4;24;12;5;2;3;1;1;1;127;5;3;2;6;4963,10;4419,79
4;24;3;6;2;1;1;1;1;47;2;4;2;4;1535,66;1440,60
4;24;1;1;2;2;1;1;1;80;3;2;4;2;5560,00;11505,17
4;24;1;5;1;2;1;1;1;72;3;3;4;2;2340,00;2466,65
4;24;12;5;2;1;1;1;1;134;5;2;4;3;4996,00;3668,62
4;24;11;6;2;3;1;2;1;92;3;3;3;1;934,00;1298,07
4;24;11;5;2;1;1;1;1;43;2;3;3;1;1325,11;1211,06
4;24;3;1;2;1;1;1;1;48;2;3;2;4;1366,88;2823,79
4;24;1;4;2;1;3;1;1;60;3;3;3;2;2320,00;2133,25
4;24;11;5;2;1;1;1;1;48;3;5;1;1;490,00;455,03
4;24;2;1;2;1;1;1;1;68;3;3;4;3;3360,59;4824,41
4;24;1;1;2;1;1;1;2;50;2;3;3;2;3167,50;1896,36
4;24;1;5;2;1;1;1;1;44;2;2;4;2;2221,69;1487,82
4;24;11;5;2;1;1;1;1;47;2;3;3;1;1214,20;1143,06
4;24;3;1;2;1;1;4;1;65;2;3;3;4;2024,51;1966,18
4;24;4;6;2;3;2;2;1;110;3;3;2;5;1699,50;1841,78
4;24;1;1;2;3;1;2;1;76;4;3;3;2;1645,00;1547,24
4;24;2;7;2;3;2;3;1;100;2;4;2;3;640,00;659,18
4;24;1;5;2;3;1;2;2;160;2;3;4;2;1901,29;1794,70
4;24;3;1;2;3;1;2;1;90;3;4;2;4;3181,10;2505,18
4;24;3;1;2;3;2;2;1;90;2;3;2;4;1800,00;1812,15
4;24;6;1;2;1;2;3;1;75;2;3;1;2;2245,00;2267,62
4;24;2;4;2;3;1;2;2;80;4;1;5;3;2855,54;4425,99
4;24;11;6;2;1;3;3;1;50;1;2;4;1;1000,00;719,05
4;24;11;5;2;3;1;2;1;60;2;3;3;1;1200,00;3719,66
4;24;3;1;2;3;3;3;2;70;2;5;1;4;1190,00;1293,86
4;24;9;2;1;3;2;2;1;54;3;3;2;6;2135,90;2227,16
4;24;12;5;2;3;2;2;2;50;2;2;3;2;1715,50;2052,24
4;24;12;6;2;3;2;2;1;110;3;3;2;4;2074,69;2097,45
4;24;8;1;2;3;2;2;1;100;5;4;1;5;2140,00;1946,14
4;24;2;1;2;3;2;2;1;100;5;3;3;3;2200,00;2090,37
4;24;2;6;2;3;2;3;2;86;1;3;2;3;600,00;570,55
4;24;2;1;2;3;2;2;1;100;2;3;4;3;1390,00;909,01
4;24;4;1;2;3;2;2;1;170;6;4;2;5;4797,29;3087,37
4;24;12;5;2;3;2;3;1;90;5;3;2;4;2039,90;2497,69
4;24;12;5;2;3;1;2;1;100;2;2;3;2;2065,20;1283,40
4;24;12;5;2;3;3;2;1;110;7;3;3;2;1236,27;963,79
4;24;1;5;2;3;1;2;1;62;3;3;2;2;1490,00;1107,95
4;24;4;1;2;3;1;2;1;100;4;2;4;5;1712,00;1678,48
4;24;8;1;2;3;2;3;1;65;2;3;1;6;2194,50;2045,36
4;24;4;1;2;3;3;2;1;109;5;5;1;5;2094,00;2307,21
4;24;1;5;2;3;2;2;1;55;2;3;2;2;2700,00;1610,38
4;24;11;5;2;3;2;3;1;65;2;3;3;1;670,00;616,30
4;24;8;1;2;3;1;2;1;80;5;3;2;7;2456,13;2492,22
4;24;3;7;2;3;3;2;1;107;5;4;1;4;1663,00;2047,74
4;24;1;5;2;3;3;2;1;110;4;3;3;2;1580,00;4080,60
4;24;9;4;2;3;2;2;1;100;4;3;1;3;1256,13;1391,22
4;24;1;5;2;3;3;3;1;36;1;3;3;2;1719,15;1874,26
4;24;3;1;2;1;2;2;1;50;2;3;3;4;3059,00;2249,59
4;24;2;1;2;3;1;2;1;70;2;3;3;3;1350,00;1274,56
4;24;12;6;2;1;2;3;1;54;2;3;2;3;1930,00;1867,41
4;24;3;1;2;3;1;2;1;80;5;3;3;4;1000,00;1478,07
4;24;12;5;2;1;2;3;1;60;2;5;1;5;1430,00;1459,71
4;24;1;5;2;3;3;2;1;55;2;3;2;2;1550,00;1119,33
4;24;12;5;2;3;3;2;1;157;6;3;1;5;5250,00;4697,47
4;24;12;1;2;3;3;2;1;110;5;3;3;3;3620,00;2972,32
4;24;12;5;2;3;3;3;2;58;2;5;1;7;760,45;882,27
4;24;12;6;2;3;2;2;1;100;3;3;3;5;1520,00;1910,76
4;24;12;6;2;3;2;2;1;110;5;3;3;3;2155,20;2454,73
4;24;2;4;2;3;3;2;1;120;5;2;5;3;8055,20;7914,24
4;24;12;6;2;1;3;3;1;49;2;3;3;3;2014,00;1792,99
4;24;8;1;2;1;2;3;1;86;4;4;1;7;1760,63;1080,15
4;24;4;1;2;3;1;2;1;90;4;3;4;5;5227,11;2797,51
4;24;1;1;2;1;2;3;2;36;1;4;1;2;670,00;789,40
4;24;12;6;2;3;1;1;1;106;4;3;3;2;3274,00;2297,26
4;24;11;5;2;3;1;2;1;106;4;2;4;1;2422,68;1788,06
4;24;8;1;2;1;1;2;1;100;4;4;2;4;1812,50;1832,04
4;24;4;1;2;3;1;1;1;120;3;4;2;5;2057,00;1553,35
4;24;12;5;2;2;1;2;1;105;4;3;3;3;4013,41;3258,96
4;24;1;5;2;2;1;1;1;70;3;4;3;2;2408,50;3098,02
4;24;3;4;2;2;1;1;1;55;2;4;2;4;2010,00;1675,52
4;24;11;5;2;2;1;1;2;55;2;4;2;1;1035,00;920,10
4;24;1;5;2;2;1;1;1;106;4;2;4;2;2824,15;2872,96
4;24;3;1;2;3;1;2;1;100;3;4;1;4;2932,80;2374,47
4;24;3;4;2;3;1;1;1;80;3;4;2;4;1550,00;1073,93
4;24;1;1;2;3;3;2;2;60;2;3;3;2;1212,50;1081,99
4;24;2;5;2;3;3;2;2;60;2;2;3;3;2006,50;1237,41
4;24;8;5;2;2;1;2;1;106;4;2;4;6;4146,48;3083,51
4;24;11;6;2;1;3;3;1;48;1;5;1;1;945,90;841,95
4;24;11;5;2;2;1;2;1;60;3;4;2;1;1054,21;1358,60
4;24;12;1;2;2;1;2;1;100;4;3;3;3;3746,77;3611,18
4;24;6;5;2;1;2;3;1;35;2;4;1;2;611,50;668,47
4;24;1;1;2;1;2;3;1;54;1;3;3;2;1995,10;1432,46
4;24;4;7;2;1;2;3;2;42;1;5;1;5;625,00;596,43
4;24;8;1;2;1;2;3;1;74;4;3;3;6;2615,20;1733,61
4;24;11;6;2;2;3;5;1;106;4;3;1;1;1386,20;1407,07
4;24;6;6;2;1;2;3;2;49;1;3;3;2;1223,21;902,43
4;24;8;1;2;1;1;1;1;51;2;3;3;4;3735,90;3258,88
4;24;11;5;2;1;3;3;2;46;1;2;4;1;1100,93;1236,98
4;24;1;1;2;1;1;1;1;48;3;3;3;2;2373,00;2021,89
4;24;1;1;2;1;1;1;1;44;2;4;1;2;1040,00;1139,76
4;24;11;1;2;1;1;1;1;71;4;5;3;1;2192,20;1865,65
4;24;11;1;2;1;1;1;1;30;1;4;1;1;1159,59;1081,18
4;24;12;5;2;1;1;1;2;56;3;3;3;3;2749,70;2802,47
4;24;1;6;2;1;1;1;1;56;3;3;3;2;1787,00;1756,97
4;24;2;1;2;3;2;3;2;40;2;5;1;3;1620,00;1637,07
4;24;12;5;2;1;1;1;2;46;3;4;2;2;1191,93;1352,41
4;24;1;1;2;1;1;1;1;62;3;5;1;2;1410,52;936,44
4;24;1;5;2;1;1;1;1;54;3;3;2;2;2025,00;2154,99
4;24;8;7;2;1;1;1;1;56;3;4;1;4;1463,40;1387,31
4;24;3;1;2;1;1;1;1;43;2;3;2;4;1596,00;2187,17
4;24;12;6;2;1;1;1;1;47;3;5;3;2;1620,00;1206,42
4;24;2;5;2;1;1;1;1;43;2;3;3;3;3496,00;3263,50
4;24;1;5;2;1;1;1;2;51;2;3;3;2;2275,80;2442,40
4;24;3;1;2;1;1;1;1;37;2;3;3;4;2090,00;1783,58
4;24;8;1;2;1;1;1;1;46;3;4;3;5;3122,80;3195,42
4;24;3;1;2;1;1;1;1;35;2;3;2;4;1890,00;1864,16
4;24;11;6;2;1;1;1;2;56;3;5;1;1;435,37;748,26
4;24;2;1;2;1;2;2;2;66;2;4;2;3;3737,20;2956,13
4;24;4;7;2;1;1;1;2;56;3;4;1;5;1686,40;1739,22
4;24;2;1;2;3;3;2;1;90;3;3;3;3;2000,00;1561,37
4;24;2;1;2;3;3;3;2;50;1;3;3;3;1631,00;2092,93
4;24;11;5;2;3;3;3;2;20;1;4;3;1;730,10;697,53
4;24;11;5;2;3;3;3;1;36;1;3;3;1;1300,00;1695,76
4;24;1;7;2;1;3;3;1;60;2;3;3;2;1511,20;1255,71
4;24;3;1;2;3;1;2;1;82;3;3;3;4;2942,50;2365,20
4;24;11;5;2;3;1;1;1;220;4;3;4;1;2022,42;2874,21
4;24;1;1;2;3;1;2;1;100;3;2;4;2;2800,00;2619,11
4;24;2;1;2;1;1;1;1;64;2;2;4;3;3700,00;3492,66
4;24;11;5;2;3;2;2;2;50;2;3;3;1;834,90;914,55
4;24;2;7;2;3;3;2;1;40;2;4;2;3;1300,00;656,14
4;24;11;5;2;2;3;3;1;38;1;3;3;1;1074,90;895,00
4;24;2;5;2;3;3;3;1;80;3;4;3;3;1506,00;1286,22
4;24;1;5;1;3;1;2;1;55;3;3;3;2;2161,10;2174,98
4;24;1;5;2;3;1;1;1;100;4;2;5;2;4004,21;4133,03
4;24;11;5;2;3;2;2;1;36;1;3;2;1;754,87;793,42
4;24;8;1;2;2;1;2;2;100;4;4;2;4;1337,37;1314,82
4;24;8;1;2;3;1;2;2;80;3;2;5;4;4160,00;4031,68
4;24;1;5;2;3;1;2;1;70;2;3;3;2;2115,20;1731,71
4;24;12;6;2;3;1;2;1;80;2;3;3;2;1623,60;1414,35
4;24;2;5;2;3;1;2;1;100;4;3;3;3;2196,00;2049,46
4;24;11;6;2;2;1;2;1;60;2;3;3;1;1120,48;2682,09
4;24;8;1;2;2;1;2;2;60;2;4;2;4;1881,20;1501,38
4;24;1;5;2;1;1;1;1;47;3;2;5;2;2300,00;1337,33
4;24;9;1;2;1;1;1;1;61;3;3;2;3;2674,98;2860,32
4;24;1;5;2;1;1;1;1;49;2;3;3;2;2240,35;1555,90
4;24;2;7;2;1;1;1;2;28;1;3;3;3;1133,10;795,67
4;24;6;1;2;1;1;1;1;49;2;3;3;2;1760,00;1719,10
4;24;12;5;1;1;1;1;1;48;3;3;4;3;2800,00;2195,73
4;24;1;1;1;1;1;1;1;52;3;3;4;2;3483,64;3842,54
4;24;11;5;2;1;1;1;1;47;3;3;3;1;863,80;805,23
4;24;12;1;2;1;1;1;1;52;3;3;4;2;1488,00;1154,70
4;24;11;5;2;1;1;1;1;48;3;3;3;1;1114,42;1535,18
4;24;12;7;2;1;1;1;1;37;2;3;2;3;1155,00;1122,38
4;24;1;5;2;1;1;1;1;37;2;3;2;2;1805,00;1018,54
4;24;2;1;2;1;1;1;2;52;3;5;3;3;1400,00;844,52
4;24;12;6;2;1;1;1;1;52;3;2;4;2;2740,00;2724,07
4;24;11;1;1;1;1;1;1;54;3;2;5;1;4050,00;15037,19
4;24;3;1;2;1;1;1;1;48;2;3;3;4;2660,00;2286,46
4;24;11;5;2;1;1;1;2;25;1;4;1;1;620,82;460,74
4;24;12;1;2;3;1;1;1;60;3;3;4;5;12000,00;7081,97
4;24;12;5;2;1;1;1;2;37;2;3;3;3;2807,12;1863,40
4;24;1;5;2;1;1;1;1;47;3;3;3;2;1500,00;2537,80
4;24;2;5;2;1;1;1;1;47;2;2;4;3;2100,00;1588,45
4;24;1;5;2;1;1;1;1;37;2;2;4;2;2175,20;1505,90
4;24;1;1;2;1;1;1;2;48;3;3;4;2;2623,30;2438,58
4;24;1;5;2;1;1;1;1;61;3;2;4;2;2432,76;1674,94
4;24;3;1;2;1;1;1;1;46;2;3;4;4;4770,00;3109,53
4;24;3;1;2;1;1;1;1;52;2;2;5;4;6624,94;1876,89
4;24;12;1;2;1;1;1;1;51;2;3;2;3;2070,00;2399,77
4;24;2;1;2;1;1;1;1;49;2;3;4;3;2557,80;5111,18
4;24;1;1;2;1;1;1;2;32;1;3;2;2;2651,50;2448,78
4;24;1;1;2;1;1;1;1;33;1;3;3;2;1618,45;1434,51
4;24;3;4;2;1;1;1;2;57;3;3;3;4;3778,62;3149,92
4;24;3;1;2;1;1;1;1;51;2;3;4;4;2809,04;2631,56
4;24;8;1;2;1;1;1;1;50;2;3;3;4;1947,70;2315,33
4;24;2;4;2;1;1;1;2;48;2;3;3;3;1780,04;1663,84
4;24;4;1;2;1;1;1;1;63;3;3;3;5;2700,54;3308,56
4;24;8;1;2;1;1;1;1;60;3;3;3;4;4010,52;4556,43
4;24;11;1;2;1;1;1;1;34;1;3;3;1;988,93;670,28
4;24;1;1;2;1;1;1;1;49;2;3;3;2;2198,70;4982,83
4;24;4;1;2;1;1;1;1;57;3;3;2;5;2684,58;2642,62
4;24;11;1;2;1;1;1;2;34;1;3;3;1;2092,65;1990,95
4;24;8;1;2;1;1;1;1;57;3;3;3;5;1922,50;1649,84
4;24;2;1;2;1;1;1;1;62;3;2;4;3;3510,50;3171,37
4;24;4;1;2;1;1;1;1;60;3;3;3;5;2425,74;2477,08
4;24;2;1;2;1;1;1;1;51;2;3;3;3;2868,40;3938,14
4;24;5;1;2;1;1;1;1;61;3;3;2;6;1858,49;2965,27
4;24;2;1;2;1;3;3;2;36;1;5;2;3;730,00;855,19
4;24;11;1;2;1;3;3;2;34;1;3;3;1;515,00;436,16
4;24;4;1;2;1;1;2;1;65;2;3;3;5;2140,00;1904,14
4;24;12;5;2;1;3;3;2;35;1;5;1;2;901,90;835,76
4;24;11;7;2;1;2;2;1;31;1;3;3;1;580,20;644,90
4;24;8;6;2;1;2;3;2;74;2;3;3;4;1650,00;1797,45
4;24;4;1;2;1;3;3;2;35;1;3;3;5;994,50;1065,32
4;24;1;5;2;1;3;3;2;37;1;3;3;2;1141,00;719,13
4;24;3;7;2;1;2;3;2;37;1;4;2;4;574,00;1009,19
4;24;12;5;2;1;3;3;2;42;2;3;3;3;920,00;909,79
4;24;4;1;2;1;2;2;1;107;4;3;3;5;1800,00;1804,66
4;24;11;1;2;1;3;3;1;33;1;3;4;1;1250,00;1040,19
4;24;3;7;2;1;2;3;2;42;1;3;1;4;625,00;727,95
4;24;1;5;2;1;3;3;2;45;1;3;3;2;1950,00;1797,14
4;24;1;4;2;1;3;3;2;32;1;3;2;2;413,90;410,48
4;24;1;1;2;1;3;3;2;38;2;3;3;2;665,80;669,12
4;24;11;6;2;1;1;3;2;29;1;4;1;1;670,00;682,77
4;24;2;1;2;1;3;3;2;31;1;3;3;3;400,00;466,96
4;24;11;5;2;1;2;3;2;52;2;3;2;1;621,00;572,62
4;24;12;6;2;1;3;3;2;39;1;3;3;2;788,76;557,93
4;24;2;1;2;1;1;2;2;80;2;3;3;3;1590,00;1127,55
4;24;1;4;2;1;3;3;2;68;1;5;1;2;321,10;314,40
4;24;6;6;2;1;2;3;2;36;2;4;2;2;934,41;1113,04
4;24;11;1;2;1;1;3;2;41;1;3;3;1;603,99;566,32
4;24;8;4;2;3;3;2;2;60;2;5;1;5;800,00;1041,47
4;24;4;1;2;3;1;2;1;60;3;3;3;5;2160,00;1119,69
4;24;1;1;2;1;3;3;1;54;2;3;2;2;2085,31;1598,27
4;24;1;5;2;2;1;2;1;106;5;1;6;2;3668,00;3458,01
4;24;12;1;2;3;1;2;1;140;4;2;4;3;5098,60;2481,30
4;24;2;1;2;2;1;2;1;100;4;2;3;3;2846,69;2189,18
4;24;3;4;2;2;1;2;1;120;4;1;6;4;5909,30;6421,22
4;24;2;1;2;3;1;2;1;64;3;3;1;3;3328,14;2894,81
4;24;1;1;2;2;1;2;1;133;4;4;3;2;1845,00;1389,24
4;24;12;1;2;2;1;2;1;128;4;3;2;3;3020,00;2835,71
4;24;10;5;1;3;1;2;1;110;4;3;3;5;1569,83;1418,21
4;24;2;1;2;2;1;2;1;180;6;2;4;3;3763,20;3734,24
4;24;1;5;2;3;1;2;1;115;4;3;1;2;2157,06;1927,90
4;24;1;5;2;3;1;2;1;75;2;3;5;2;2477,00;3399,58
4;24;4;1;2;3;3;2;1;100;3;5;1;5;1950,40;1968,35
4;24;3;5;1;3;1;2;1;120;6;2;4;4;2038,30;1110,95
4;24;3;1;2;2;1;2;1;110;4;1;5;4;5170,00;7607,88
4;24;8;1;1;2;1;2;1;120;6;3;4;6;4912,62;5048,67
4;24;12;7;2;2;1;2;1;97;5;5;1;3;681,60;481,86
4;24;2;1;2;1;2;2;2;46;2;3;3;3;1451,15;837,32
4;24;1;5;2;3;1;2;1;102;4;3;3;2;1800,11;1605,35
4;24;11;1;2;3;1;2;1;55;3;3;3;1;954,20;1500,35
4;24;6;7;2;2;1;2;1;130;4;5;1;2;1680,20;1985,49
5;24;12;1;2;3;1;2;1;96;3;2;5;2;2400,00;2484,67
5;24;2;6;2;3;2;3;1;76;3;5;1;3;813,60;846,09
5;24;11;6;2;1;1;2;1;60;4;1;6;1;1651,90;1616,93
5;24;2;1;2;3;1;2;1;72;3;3;3;3;3310,00;2239,87
5;24;1;5;2;3;2;2;1;80;3;2;5;2;2500,00;1529,67
5;24;11;5;2;3;2;3;1;55;2;1;6;1;2000,00;1985,71
5;24;3;1;2;1;1;2;2;50;2;4;2;4;1085,00;1101,20
5;24;12;6;2;3;3;3;2;85;3;3;3;2;1549,40;1502,31
5;24;1;5;2;1;2;2;1;68;2;2;4;2;1926,00;1933,44
5;24;2;1;2;1;2;2;1;88;3;2;4;3;1800,00;1843,90
5;24;1;5;2;1;2;3;2;45;2;2;4;2;1974,91;1046,36
5;24;3;1;2;1;2;3;2;82;3;5;1;4;900,00;1138,46
5;24;11;5;2;3;3;3;2;55;2;2;5;1;2213,83;2109,60
5;24;12;6;2;3;3;3;1;60;2;4;3;2;1373,63;1332,82
5;24;12;5;2;3;1;2;1;60;2;2;4;3;3265,20;3014,39
5;24;12;1;2;3;2;3;2;52;2;1;6;3;2998,53;2562,26
5;24;11;5;2;3;1;2;1;75;3;5;1;1;616,85;643,96
5;24;1;5;1;3;1;2;1;150;5;1;5;2;2843,10;2303,76
5;24;2;1;2;1;1;2;1;80;2;2;5;3;1900,00;2516,78
5;24;1;5;2;1;2;2;1;55;2;3;3;2;2635,00;2266,55
5;24;6;1;2;3;2;2;2;160;1;3;3;2;1907,00;1844,44
5;24;1;5;2;3;1;2;1;80;2;1;6;2;2660,50;2708,48
5;24;1;5;2;3;1;2;1;64;3;2;4;2;2356,58;2304,42
5;24;2;1;2;3;2;3;2;84;3;5;1;3;535,20;551,58
4;24;8;1;2;1;1;1;1;62;3;4;1;4;1493,00;951,35
4;24;11;4;2;1;1;1;1;62;3;4;1;1;1000,00;724,08
4;24;11;5;2;1;1;1;2;36;1;4;1;1;623,67;474,33
4;24;11;5;2;1;1;1;1;52;2;1;6;1;2065,38;1868,36
4;24;2;1;2;1;1;1;1;62;3;3;1;3;2350,00;2812,61
4;24;11;5;2;1;1;1;1;52;2;3;4;1;1670,35;1664,88
4;24;4;4;2;1;1;1;1;52;2;2;4;5;3000,00;3082,70
4;24;1;5;2;1;1;1;1;62;3;4;2;2;2149,42;2388,56
4;24;12;1;2;1;1;1;1;62;3;3;3;3;2318,38;1220,41
4;24;1;1;1;1;1;1;1;62;3;2;4;2;2864,80;2764,89
4;24;2;6;2;1;1;1;1;81;4;4;3;3;1080,00;791,92
4;24;1;1;2;1;1;1;1;52;2;3;3;2;2886,00;1038,15
4;24;3;2;1;1;1;1;1;81;4;3;3;4;2814,30;2910,19
4;24;2;1;2;1;1;1;2;81;4;4;2;3;1440,00;1394,26
4;24;11;5;2;1;1;1;1;29;1;3;4;1;1290,17;1235,06
4;24;12;6;2;1;1;1;1;52;2;3;4;2;2214,90;1862,28
4;24;2;1;2;1;1;1;1;56;2;3;3;3;2152,10;5226,60
4;24;12;1;2;1;1;1;1;80;4;5;1;5;1900,00;2058,82
4;24;12;1;2;1;1;1;1;70;3;5;1;3;1776,60;1543,10
4;24;6;1;2;1;1;1;1;52;2;3;3;2;1555,00;5004,03
4;24;1;1;2;1;1;1;1;81;4;2;5;2;8071,40;3495,31
4;24;2;1;2;1;1;1;1;30;1;5;1;3;969,20;782,68
5;24;12;4;2;3;1;2;1;110;5;3;3;3;3160,00;2351,76
5;24;1;5;2;3;1;2;1;56;2;3;3;2;1942,94;1415,99
5;24;2;1;2;3;1;2;1;52;3;4;3;3;760,00;1516,84
5;24;8;1;2;3;1;2;1;110;5;4;3;4;2055,00;2609,04
5;24;2;4;2;1;1;1;1;53;3;3;3;3;3300,00;3326,38
5;24;3;1;2;3;1;2;2;140;4;4;2;4;1850,00;1900,33
5;24;2;5;1;3;1;2;1;85;4;3;3;3;1565,07;2391,89
5;24;12;6;2;2;1;2;1;108;5;4;2;3;1659,32;1174,08
5;24;1;1;2;3;1;4;1;140;7;2;4;2;4300,00;5011,85
5;24;3;1;2;3;1;2;1;100;5;3;3;4;1570,00;2196,76
5;24;8;4;2;3;1;2;1;120;5;2;4;4;2800,00;2802,86
5;24;3;1;2;1;1;1;1;75;3;3;3;4;3911,55;4026,74
5;24;12;5;2;2;1;2;1;80;3;3;3;5;2553,10;1654,81
5;24;1;1;2;2;1;2;2;60;2;3;3;2;2100,00;1870,24
5;24;9;1;2;1;1;1;1;72;3;4;2;6;2187,50;2664,38
5;24;3;4;2;1;1;1;1;53;3;2;4;4;5350,00;4667,62
5;24;1;5;2;3;1;2;1;56;2;2;4;2;3532,32;3324,05
5;24;12;4;1;2;1;2;1;140;5;3;3;7;5619,94;3550,00
5;24;11;6;1;2;1;2;2;55;2;4;2;1;408,80;408,10
5;24;2;1;2;1;1;1;1;44;1;4;3;3;1522,00;1374,95
5;24;3;3;1;3;1;2;1;60;2;3;3;4;1814,40;1659,55
5;24;3;1;1;3;3;2;2;50;2;5;1;4;993,50;830,66
5;24;6;7;2;3;2;3;2;40;1;4;1;5;1732,80;1507,90
5;24;1;6;1;3;1;3;1;86;3;4;2;2;927,00;704,17
4;24;3;1;2;1;1;1;1;74;4;2;3;4;3171,38;5275,56
4;24;2;1;2;1;1;1;1;50;2;2;4;3;3212,00;2326,26
4;24;1;1;2;1;1;1;1;56;3;2;5;2;4289,00;1984,94
4;24;3;1;2;1;1;1;1;56;3;4;1;4;1700,00;1549,67
4;24;2;1;2;1;1;1;1;57;2;2;5;3;3700,00;3798,23
4;24;11;5;2;1;1;1;2;39;2;5;2;1;749,62;563,92
4;24;2;1;2;1;1;1;1;49;2;2;3;3;3355,56;2293,00
4;24;3;1;2;1;1;1;1;49;2;3;2;4;4244,67;2869,97
4;24;2;6;2;1;1;1;2;50;2;5;1;3;1133,52;1121,03
4;24;2;1;2;1;1;1;1;49;2;3;5;3;2064,00;3624,79
4;24;3;4;2;1;1;1;2;49;2;3;3;4;3680,00;3980,69
4;24;2;4;2;1;3;1;1;67;3;3;4;3;8110,00;18962,12
4;24;3;1;2;1;1;1;1;60;3;2;3;4;1940,00;1926,88
4;24;4;1;2;1;1;1;1;62;3;2;4;5;6124,63;7159,72
4;24;2;1;2;1;1;1;1;48;2;2;4;3;5135,69;6808,71
4;24;3;1;2;2;1;4;1;134;5;3;4;4;3478,34;3335,84
4;24;3;1;2;2;1;4;1;200;5;3;3;4;2558,39;4280,91
4;24;12;5;2;1;1;1;2;48;2;3;3;3;3000,00;2208,54
4;24;3;5;2;1;1;1;1;67;4;3;3;4;2393,51;1575,08
4;24;3;5;2;1;1;1;1;67;3;3;3;4;3301,97;4535,27
4;24;11;7;2;1;1;1;2;16;1;3;3;1;300,00;384,77
4;24;5;1;2;1;1;1;2;72;4;3;2;7;2991,75;3746,81
4;24;3;1;2;1;1;1;1;61;4;3;5;4;2868,20;3583,59
4;24;12;1;2;1;1;1;1;70;4;2;4;2;2246,53;2263,35
4;24;3;4;1;3;2;2;1;150;6;4;2;4;1561,20;2456,03
4;24;1;1;2;1;2;2;2;52;2;4;1;2;3225,97;2729,68
4;24;11;5;2;2;2;2;1;46;2;4;2;1;820,36;999,25
